fecha,medio_pago,id_transaccion,cliente_email,modalidad,monto
2024-01-08,transferencia,8c1cfe1f96994785b332a78e7b4a62ef,mateo.moreno@mail.com,mensual,3000.0
2024-01-24,tarjeta_debito,9fbbc8b83be74391be79a53886546935,micaela.fernandez52@mail.com,mensual,3000.0
2024-02-02,tarjeta_credito,8cb7b9efab8b4b7691d08fac3d5208fe,guido.herrera@mail.com,anual,30000.0
2024-02-07,efectivo,6d557aab545847da83f7a05382b244ad,mateo.moreno26@mail.com,mensual,3000.0
2024-02-07,tarjeta_debito,5e1ec0bde3d64e1681ab3e7023cd1104,juan.moreno88@mail.com,mensual,3000.0
2024-02-15,transferencia,906c3d2396044dc9b1d6e644fb81ff6b,pablo.cabrera@mail.com,anual,30000.0
2024-02-24,efectivo,8beff4a2857f45539262c36dee05bb1b,leandro.benitez@mail.com,anual,30000.0
2024-04-02,tarjeta_credito,24b15931fa46414b8f09c22b3017b332,lucia.fernandez@mail.com,mensual,3000.0
2024-04-05,efectivo,3a5bc3532c7d47a8afb6236d53affcc6,camila.navarro65@mail.com,mensual,3000.0
2024-04-12,tarjeta_credito,a45a0f5597934a77b429472a0d62b579,maria.vazquez@mail.com,anual,30000.0
2024-04-28,efectivo,f20365378b474f968ac90cf52a595fa6,micaela.cabrera9@mail.com,mensual,3000.0
2024-05-05,efectivo,c588870dc80a4b4ab33b591d7e0ebf59,lucia.fernandez@mail.com,mensual,3000.0
2024-05-08,efectivo,84e69639239f4b4e82a7f5a6467bc579,camila.navarro@mail.com,mensual,3000.0
2024-05-10,efectivo,d899aa5af3e8461fb8a56553c56af3a6,emilia.arias@mail.com,anual,30000.0
2024-05-20,efectivo,862a0f44c7bf436996b3b3fdf4f138ab,noelia.sosa@mail.com,anual,30000.0
2024-05-25,efectivo,7c864565c7f944cab3db439b9553949e,paula.cabrera@mail.com,anual,30000.0
2024-05-30,transferencia,3d2ded3c38724f9182c707ff03cba017,catalina.gomez94@mail.com,anual,30000.0
2024-06-01,tarjeta_credito,7a8438b92ef64097a4afb108a4453838,emilia.cabrera@mail.com,anual,30000.0
2024-06-09,mercadopago,96a6fbcebd004e2cb1123a6b79aee4fb,micaela.cabrera@mail.com,mensual,3000.0
2024-06-11,efectivo,7ba59f3850c14cdfa2fb7ac5a5a5e92d,julieta.ibarra81@mail.com,anual,30000.0
2024-06-14,tarjeta_credito,5341c6d7b3b4427b8e906aa74c0902ad,valentina.romero@mail.com,anual,30000.0
2024-06-15,tarjeta_credito,d5ec9fee582644a5bce381aa4ab54df0,lucia.dominguez@mail.com,mensual,3000.0
2024-06-16,transferencia,562ecb1e37e84a25bd742f6b104d4ee7,bruno.sosa93@mail.com,mensual,3000.0
2024-06-17,transferencia,4d589253d7884f4cbbd9bb2fd4c5b873,micaela.acosta4@mail.com,mensual,3000.0
2024-06-18,efectivo,57622c78ff98484bac15acf20ff538b6,juan.gomez@mail.com,anual,30000.0
2024-06-30,efectivo,717364e01b374c2d9c83aef4b784ce6b,diego.luna@mail.com,anual,30000.0
2024-07-09,mercadopago,13d1621087a34729a13f92f8dc2277f3,micaela.cabrera49@mail.com,mensual,3000.0
2024-07-12,tarjeta_debito,6f0fda4ccd3e472d9c148dae6bfa5e83,emilia.acosta99@mail.com,mensual,3000.0
2024-07-13,transferencia,748648343dc549c7a7e1ab51e6b8967c,micaela.luna@mail.com,mensual,3000.0
2024-07-14,transferencia,b041d8a7c1084226a1b1463cef1ff646,lucia.dominguez21@mail.com,mensual,3000.0
2024-07-22,transferencia,9909c531cae54bd8aa5e275c73177315,mateo.mendez@mail.com,anual,30000.0
2024-08-04,tarjeta_debito,d83a221d3f9348129f58e5138f827876,franco.molina@mail.com,mensual,3000.0
2024-08-05,mercadopago,9e1e7ceecbcc4994aaf1a9ca3c222cbb,gabriela.cabrera52@mail.com,mensual,3000.0
2024-08-10,transferencia,ecadce3daee64fbab965ac17c400a89a,pablo.diaz@mail.com,mensual,3000.0
2024-08-12,transferencia,0041b5842fab4a40b1943208fb33c642,mateo.vega@mail.com,anual,30000.0
2024-08-17,tarjeta_debito,a63426e64a384046a670e15d81cb3ec3,micaela.luna@mail.com,mensual,3000.0
2024-08-18,mercadopago,bae3c0976ebe4f70a638def33c269899,carla.munoz@mail.com,anual,30000.0
2024-08-21,transferencia,05dbb5bb8d574e57a38bc38be420f811,nicolas.vazquez@mail.com,mensual,3000.0
2024-08-22,tarjeta_credito,16841949e31d42eab59bb926778deb09,paula.torres@mail.com,mensual,3000.0
2024-08-24,tarjeta_credito,f9a664aba9eb43129d8e321a2425721b,sofia.vega@mail.com,anual,30000.0
2024-09-01,transferencia,a2e025fbff914568a4c3b42750c19b47,tomas.ponce@mail.com,anual,30000.0
2024-09-05,tarjeta_debito,6e734946358942a5b75e867f3c93e6df,tomas.luna@mail.com,anual,30000.0
2024-09-07,efectivo,c8eafe6c637743bf9e4d9eac30d94048,gabriela.cabrera@mail.com,mensual,3000.0
2024-09-14,efectivo,5f04a0d22612474692828fe5dcaad9f0,emilia.diaz@mail.com,anual,30000.0
2024-09-16,mercadopago,2f2ea11cda7f493985937f4fd2538316,juan.ortiz33@mail.com,anual,30000.0
2024-09-26,tarjeta_credito,66514658a413478b9338c9c87673b08c,nicolas.vazquez@mail.com,mensual,3000.0
2024-09-27,efectivo,5213b206100844aa9b83fcd8a86122bc,agustina.romero@mail.com,mensual,3000.0
2024-09-28,mercadopago,c8fbeef9b6ec49cba611fd6aeead5931,maria.dominguez@mail.com,anual,30000.0
2024-10-01,tarjeta_credito,93201f09358c4fa39acadbbd994a51ba,mateo.mendez39@mail.com,mensual,3000.0
2024-10-02,efectivo,f34e402d855d4ba7a8e44faed339e1d4,florencia.vega@mail.com,mensual,3000.0
2024-10-02,efectivo,681dbd9c77bf4c56a73695c39a5a7a86,camila.luna@mail.com,mensual,3000.0
2024-10-17,transferencia,acb810b047cb4e38824dc163dbba4c00,lucia.ibarra21@mail.com,anual,30000.0
2024-10-19,transferencia,1acdcfd31bde490092dae7a528a9acd4,lucia.ponce13@mail.com,anual,30000.0
2024-10-22,tarjeta_credito,2b20826af294468abc02ee6a7468a28a,pablo.dominguez@mail.com,anual,30000.0
2024-10-27,efectivo,1404cd97f3344631ad375b81d5006ff6,camila.luna10@mail.com,mensual,3000.0
2024-11-01,mercadopago,6ce580f5f8d7486da63b32ce73b80bc6,camila.ramos@mail.com,anual,30000.0
2024-11-01,efectivo,0dc22fee2da14811a8145b632e869b8f,agustina.romero@mail.com,mensual,3000.0
2024-11-10,transferencia,aa1cd9229b204e65be631d3533b2c3c4,micaela.ruiz@mail.com,anual,30000.0
2024-11-13,mercadopago,6022bceb73364438b87fa231374c9d6a,diego.vazquez@mail.com,anual,30000.0
2024-11-22,efectivo,60c8675059054f95a40bfada6258b20b,julieta.castro@mail.com,mensual,3000.0
2024-11-23,transferencia,da42c3cf27274186805ea8c4b3ba413c,juan.rojas@mail.com,anual,30000.0
2024-12-10,transferencia,9a303a608f9445dd9b4d15c7f85eb19b,sofia.fernandez@mail.com,mensual,3000.0
2024-12-16,tarjeta_credito,f5c9b9541dd3426fa110e5cad339d1ec,carla.molina@mail.com,anual,30000.0
2024-12-21,tarjeta_credito,ece7d190a29f4b1480a824c70d5e8776,julieta.castro11@mail.com,mensual,3000.0
2024-12-24,transferencia,5470e4ed1249417a9b3dfba906efd65e,pablo.campos@mail.com,anual,30000.0
2025-01-06,tarjeta_debito,e56c761d94454dfc9394426e1bad44d1,guido.navarro@mail.com,anual,30000.0
2025-01-24,tarjeta_credito,25e3ce8cf00443518117110ee49a01f1,guido.herrera@mail.com,anual,30000.0
2025-01-27,mercadopago,b3c071564cb144d3a09a6d714cd38268,lautaro.luna74@mail.com,anual,30000.0
2025-02-01,tarjeta_credito,786b464f7b7d45da85216a7487131074,juan.moreno@mail.com,anual,30000.0
2025-03-08,tarjeta_credito,9fc0410cef0e44098aac68b907b87061,guido.munoz@mail.com,anual,30000.0
2025-03-10,tarjeta_debito,41cbfffe342d4c40898479240c1d7c54,emilia.torres@mail.com,mensual,3000.0
2025-03-13,transferencia,9853c940839948acb43bff7f433387e4,leandro.ruiz@mail.com,mensual,3000.0
2025-03-17,efectivo,ee3a8a6c044a41aaae27cec92423648a,bruno.ramos92@mail.com,anual,30000.0
2025-03-23,efectivo,6f6735109091460a939ffb6f6f3654bc,julieta.luna16@mail.com,mensual,3000.0
2025-04-04,efectivo,c18738f2afaa43b4b03e70f6f64eab66,emilia.torres@mail.com,mensual,3000.0
2025-04-21,mercadopago,aeebc7cbbcb34fc59637bcb2d9a0ac12,lucia.fernandez@mail.com,anual,30000.0
2025-04-21,tarjeta_debito,672db7831e90431e9fe3a000ea8bf0d6,micaela.cabrera@mail.com,anual,30000.0
2025-04-23,tarjeta_debito,38e3a494101f4e05a83d9d9fd34ce2e2,camila.navarro@mail.com,anual,30000.0
2025-05-03,tarjeta_debito,f824dc62697c44f0ae38e9e7a7adfb05,emilia.arias@mail.com,anual,30000.0
2025-05-12,efectivo,5f7924a147074167b0a82d657633cb49,martin.romero90@mail.com,anual,30000.0
2025-05-17,mercadopago,272d8ec743e0443f97896c1d7cd10fa3,noelia.sosa@mail.com,anual,30000.0
2025-06-02,tarjeta_credito,89ed8bef6c394f8db6debfd2bbda37be,micaela.acosta64@mail.com,anual,30000.0
2025-06-04,tarjeta_debito,bfccb0bb89c04fe4b9f09673865813a1,bruno.sosa38@mail.com,anual,30000.0
2025-06-08,tarjeta_debito,81e6f2d9983145008d6bd8b20941a379,micaela.benitez@mail.com,mensual,3000.0
2025-06-09,efectivo,9ad2846a0ed34db0999fdc68407d1da8,paula.castro@mail.com,mensual,3000.0
2025-06-11,mercadopago,8cb6ea6b2ca949d98b4078ea78ab00be,florencia.ibarra@mail.com,mensual,3000.0
2025-06-13,transferencia,5403ccfca93648eaa8142209a3b3ef08,pablo.diaz@mail.com,mensual,3000.0
2025-06-21,tarjeta_debito,c0ad743529dd4c729271ce40c6ccb24c,franco.rojas@mail.com,mensual,3000.0
2025-06-24,tarjeta_credito,37204afc70a346098d2c83a4a363dfaf,juan.ibarra26@mail.com,anual,30000.0
2025-06-26,tarjeta_credito,d0fa44c86088419d925d553c16d2cb8a,juan.vega@mail.com,mensual,3000.0
2025-06-27,mercadopago,b22365cbd6de4871b4382c744866bead,emilia.acosta64@mail.com,anual,30000.0
2025-06-30,efectivo,f2acb9556703475aa4fa5bfd997f4dcd,lucia.dominguez@mail.com,anual,30000.0
2025-07-02,tarjeta_credito,9ff3cfc700744495a245d97546c1ef21,micaela.benitez@mail.com,mensual,3000.0
2025-07-06,transferencia,54bb19eb649e480da2f97638943fba87,pablo.diaz56@mail.com,anual,30000.0
2025-07-11,tarjeta_credito,dd442a511a9e455ea05f2136fc4811be,florencia.ibarra9@mail.com,mensual,3000.0
2025-07-15,efectivo,bda7e8e2f1ed4df4b391277a550ba981,pablo.diaz50@mail.com,mensual,3000.0
2025-07-22,tarjeta_debito,89d0d0319e9347d5b29ec3f4e4def880,franco.rojas@mail.com,mensual,3000.0
2025-07-27,tarjeta_credito,83e880f80d5f4d798faa668573e36667,juan.vega77@mail.com,mensual,3000.0
2025-08-02,tarjeta_debito,a2f8c94fd0254e1ca260eb38824e8f67,carla.munoz49@mail.com,anual,30000.0
2025-08-09,efectivo,c57e75d83f3f4d5c8753e36c5e50174a,micaela.luna@mail.com,anual,30000.0
2025-08-09,mercadopago,8d51de64c0f04e369cb09bd1c148e6aa,valentina.dominguez@mail.com,mensual,3000.0
2025-08-10,tarjeta_credito,aaa68aba72464a6787af4619e2e5115d,lucas.molina@mail.com,mensual,3000.0
2025-08-22,efectivo,04ec59495a484f3c8528e27aec1686c1,gabriela.cabrera@mail.com,anual,30000.0
2025-08-23,tarjeta_credito,108767937b524108a204e98acbfbc7ef,franco.molina68@mail.com,anual,30000.0
2025-08-31,tarjeta_credito,0143b0e3f758496e9f6bde0d0a2ba68e,guido.luna@mail.com,mensual,3000.0
2025-08-31,efectivo,f09f552a941340e89a7897a3e39b0403,bruno.vega@mail.com,mensual,3000.0
2025-09-14,mercadopago,750a0b07448f4abaa39fcd3530ed13de,franco.romero@mail.com,mensual,3000.0
2025-09-22,transferencia,bd12cf6cecca4b2e88418a5d7e9e16e1,nicolas.vazquez47@mail.com,anual,30000.0
2025-09-23,tarjeta_debito,2a03d0519df74525b6f3a1a1873d4976,mateo.mendez14@mail.com,anual,30000.0
2025-10-10,transferencia,cebb31fcca2c45bead4dff6b825458f3,lucas.molina@mail.com,mensual,3000.0
2025-10-13,transferencia,66e4433af7124647859a9b770b165798,pablo.dominguez@mail.com,anual,30000.0
2025-10-14,efectivo,af93617d59804d0db660ca163f4ebc3b,lautaro.luna@mail.com,anual,30000.0
2025-10-16,efectivo,b176e133cffd4a3d9cdef2618f5101ad,franco.romero@mail.com,mensual,3000.0
2025-10-16,tarjeta_debito,003b3dd1e9224665b5eac2635d77ae97,agustina.romero48@mail.com,anual,30000.0
2025-10-21,tarjeta_debito,95dc2ceac609440d80992e6adc3224e6,emilia.ortiz@mail.com,anual,30000.0
2025-10-22,tarjeta_debito,fb8271919ba84dbca27e42fb1c77f732,paula.torres11@mail.com,anual,30000.0
2025-10-24,tarjeta_debito,cb8e2ae1902844889293eeb89f1e07cb,florencia.vega@mail.com,anual,30000.0
2025-10-26,mercadopago,f4dd145b90ff4a55a5170c49fb2d4ed0,camila.luna@mail.com,anual,30000.0
2025-11-01,tarjeta_debito,3f294ad9735d4c43a50456f1afc5385b,micaela.luna49@mail.com,mensual,3000.0
2025-11-08,tarjeta_debito,c137e1330d294ebd8ff891d7fbb14a00,juan.rojas@mail.com,anual,30000.0
2025-11-14,tarjeta_debito,1e08d509aea140db82901b006fff3aeb,leandro.fernandez@mail.com,mensual,3000.0
2025-11-29,tarjeta_debito,e80d196a06d04153b52b3e9e93738a67,sofia.fernandez@mail.com,anual,30000.0
2025-12-06,tarjeta_debito,bbe9bac7c1b34e75a58317b3d07408f1,lautaro.luna30@mail.com,anual,30000.0
2025-12-07,tarjeta_debito,4850f9c7ea51424682bcea177737d9f6,julieta.castro@mail.com,anual,30000.0
2025-12-14,efectivo,517d9ba5a0674f9997bb5dd4652f5a5a,paula.fernandez52@mail.com,anual,30000.0
2025-12-25,tarjeta_credito,8171b234c8d741f9ba78ff2c34b2f5e5,carla.molina99@mail.com,anual,30000.0
2026-03-03,mercadopago,1866954f40bc4030b942f3d3bdac7f3f,julieta.luna@mail.com,anual,30000.0
2026-03-04,mercadopago,18ed1f6ecd94476abd65d827706c71d8,leandro.ruiz@mail.com,anual,30000.0
2026-04-04,mercadopago,dfa7e79a59474c8ebfddf2c557b38f0b,emilia.torres83@mail.com,anual,30000.0
2026-05-03,mercadopago,26c61d7a57b24a90bd5cfba4391d3319,martin.romero@mail.com,anual,30000.0
2026-05-23,tarjeta_credito,7fcf8aec5bc8499c8d391bb9cf7d6430,paula.castro@mail.com,anual,30000.0
2026-06-14,tarjeta_debito,a1b3cdedb6974720b2b8315c3bb0f773,juan.ibarra@mail.com,anual,30000.0
2026-07-07,mercadopago,93433a30431a43a98b7604f6b9e59e74,franco.rojas@mail.com,anual,30000.0
2026-07-08,transferencia,99ea979fb0a245148f96720960232115,florencia.ibarra35@mail.com,anual,30000.0
2026-07-11,tarjeta_debito,d4b8e98c3f4f472eac5f156dbb3a3c44,pablo.diaz@mail.com,anual,30000.0
2026-07-29,tarjeta_debito,ea57212ac3aa474499a07a7149acddd7,valentina.dominguez4@mail.com,anual,30000.0
2026-08-04,mercadopago,0b8102fd6c9d46648f8cd1b06c22e96c,juan.navarro54@mail.com,anual,30000.0
2026-08-21,mercadopago,41d543b8c03b41e09882bcd7ae7d4f87,lucas.sosa@mail.com,anual,30000.0
2026-08-21,efectivo,7c7bf260ac7644b6a4e3f2d18101d846,guido.luna@mail.com,anual,30000.0
2026-08-26,transferencia,edf5127bb6bc4ecda4806d5b285e476c,bruno.vega@mail.com,anual,30000.0
2026-10-06,transferencia,aef8fa55a74b4f40b53cb81bc50d505d,emilia.ortiz@mail.com,anual,30000.0
2026-10-10,tarjeta_debito,47bc7acdd59d4f3f9b26ab1bcf389737,franco.romero@mail.com,anual,30000.0
2026-10-11,efectivo,3f8ee5f132b843e98021722391fd09d4,lautaro.luna@mail.com,anual,30000.0
2026-10-26,tarjeta_credito,74dc2a19800c4839820f62de10df2f77,micaela.luna@mail.com,anual,30000.0
2026-11-09,mercadopago,9d586156b0134ee0a8f3fbedf512eddc,leandro.fernandez@mail.com,anual,30000.0
2026-12-04,efectivo,6cf939185eef4051adbcfdb76d654325,juan.rojas@mail.com,anual,30000.0
2027-01-08,tarjeta_debito,2e0b6306f0e5426f9d4befc1b8933bca,paula.fernandez@mail.com,anual,30000.0
2027-08-02,tarjeta_debito,0fc9de8575134a31871674c02b9623cf,juan.navarro40@mail.com,anual,30000.0
2027-10-10,transferencia,ab965fd2ae6f4b9093b59e9f48ef4336,lucas.sosa@mail.com,anual,30000.0
2027-10-12,transferencia,26cb080e01824e23bd893d8681954c8d,juan.rojas35@mail.com,anual,30000.0
